Year,State,date,city,manner_of_death
2018,Missouri,2018-01-05,Springfield,shot
2018,Wisconsin,2018-01-04,Crandon,shot
2018,Idaho,2018-01-04,Boise,shot
2018,California,2018-01-03,Oakland,shot
2018,Missouri,2018-01-02,Joplin,shot
2018,Arkansas,2018-01-02,Ozark,shot
2018,Texas,2018-01-02,Camp Wood,shot
2018,Florida,2018-01-01,Edgewater,shot
2018,Ohio,2018-06-13,Pike County,shot
2018,California,2018-01-08,Los Angeles,shot
2018,Missouri,2018-01-08,Kansas City,shot and Tasered
2018,Minnesota,2018-01-20,Fairmont,shot
2018,California,2018-01-09,San Jose,shot
2018,Indiana,2018-01-19,Boonville,shot
2018,Pennsylvania,2018-01-18,Harrisburg,shot
2018,Ohio,2018-01-17,Franklin County,shot
2018,Arizona,2018-01-17,Phoenix,shot
2018,Wisconsin,2018-01-17,Racine,shot
2018,Tennessee,2018-01-17,Memphis,shot
2018,Iowa,2018-01-17,Nashua,shot
2018,Oklahoma,2018-01-17,Tulsa,shot
2018,Colorado,2018-01-16,Adams County,shot and Tasered
2018,Idaho,2018-01-16,Gooding,shot
2018,Texas,2018-01-16,Bedford,shot
2018,Vermont,2018-01-16,Montpelier,shot
2018,Oregon,2018-01-15,Eugene,shot
2018,Colorado,2018-01-14,Wheat Ridge,shot
2018,California,2018-01-14,El Sereno,shot
2018,North Carolina,2018-01-13,Huntersville,shot
2018,Oregon,2018-01-12,Cave Junction,shot
2018,Washington,2018-01-12,Puyallup,shot
2018,Ohio,2018-01-12,Columbus,shot
2018,Oregon,2018-01-12,Sherwood,shot
2018,Kentucky,2018-01-12,Scottsville,shot
2018,California,2018-01-12,Pittsburg,shot
2018,Nevada,2018-01-12,Elko,shot
2018,North Carolina,2018-01-11,Charlotte,shot
2018,South Carolina,2018-01-11,Lexington County,shot
2018,Texas,2018-01-11,Fort Worth,shot
2018,California,2018-01-10,Palmdale,shot
2018,Florida,2018-02-08,Grant-Valkaria,shot
2018,Georgia,2018-02-09,Atlanta,shot
2018,Oklahoma,2018-03-21,Owasso,shot
2018,Texas,2018-03-11,Midland,shot
2018,California,2018-03-11,Oakland,shot
2018,California,2018-03-10,Fontana,shot
2018,Oregon,2018-03-10,Hillsboro,shot
2018,Texas,2018-03-09,Arlington,shot
2018,Arizona,2018-03-09,Phoenix,shot
2018,Florida,2018-03-09,Tarpon Springs,shot
2018,California,2018-03-08,Jurupa Valley,shot
2018,Alaska,2018-03-08,Pilot Station,shot
2018,Pennsylvania,2018-03-08,Pottstown,shot
2018,Virginia,2018-03-08,Spotsylvania,shot
2018,Texas,2018-03-07,Austin,shot and Tasered
2018,Texas,2018-03-07,Bexar County,shot
2018,California,2018-03-07,Long Beach,shot
2018,Missouri,2018-03-06,Clinton,shot
2018,Texas,2018-03-06,Shelbyville,shot
2018,California,2018-03-06,San Francisco,shot
2018,Colorado,2018-03-06,Pueblo,shot
2018,Indiana,2018-03-06,Terre Haute,shot
2018,Indiana,2018-03-06,North Manchester,shot
2018,New Mexico,2018-03-05,Farmington,shot
2018,Kentucky,2018-03-05,Oil Springs,shot
2018,Missouri,2018-03-05,Kansas City,shot
2018,Alabama,2018-03-05,Barnwell,shot
2018,Florida,2018-03-05,Lakeland,shot
2018,Georgia,2018-03-05,Carroll County,shot
2018,Idaho,2018-03-05,Sandpoint,shot
2018,Pennsylvania,2018-03-04,Abington Township,shot
2018,New Mexico,2018-03-11,Fort Sumner,shot
2018,Illinois,2018-03-12,Elgin,shot
2018,Missouri,2018-03-03,Johnson County,shot
2018,Michigan,2018-03-12,Blackman Township,shot
2018,New Jersey,2018-03-20,Princeton,shot
2018,Florida,2018-03-20,Winter Haven,shot
2018,North Carolina,2018-03-20,Timberlake,shot
2018,Kentucky,2018-03-20,Scott County,shot
2018,South Carolina,2018-03-19,Greenville,shot and Tasered
2018,Colorado,2018-03-19,Denver,shot
2018,Arkansas,2018-03-19,Lone Rock,shot
2018,Kentucky,2018-03-19,Utica,shot
2018,California,2018-03-18,South El Monte,shot
2018,California,2018-03-18,Sacramento,shot
2018,Texas,2018-03-18,Lancaster,shot
2018,California,2018-03-17,Valley View,shot
2018,Texas,2018-03-16,Harris County,shot
2018,North Carolina,2018-03-16,Burnsville,shot
2018,Washington,2018-03-16,Elk Plain,shot
2018,Tennessee,2018-03-16,Jonesborough,shot
2018,Tennessee,2018-03-16,Clarksville,shot
2018,Arizona,2018-03-15,Casa Grande,shot and Tasered
2018,South Dakota,2018-03-14,Parmelee,shot
2018,Louisiana,2018-03-14,East Baton Rouge,shot
2018,Oregon,2018-03-14,Keizer,shot
2018,Utah,2018-03-13,Sandy,shot
2018,California,2018-03-12,Tulare,shot and Tasered
2018,New York,2018-03-12,Manhasset,shot and Tasered
2018,Colorado,2018-03-12,Colorado Springs,shot
2018,North Dakota,2018-03-12,West Fargo,shot
2018,North Carolina,2018-03-12,Lexington,shot
2018,Mississippi,2018-03-03,Gulfport,shot
2018,Arizona,2018-03-03,Pima County,shot
2018,Ohio,2018-02-10,Columbus,shot
2018,Maryland,2018-02-21,Fort Washington,shot
2018,Texas,2018-02-19,Austin,shot
2018,Washington,2018-02-19,Seattle,shot
2018,Texas,2018-02-18,Guadalupe County,shot
2018,Oklahoma,2018-02-17,Catoosa,shot
2018,New Mexico,2018-02-17,Las Cruces,shot
2018,Florida,2018-02-17,Hernando,shot
2018,West Virginia,2018-02-17,Inwood,shot
2018,West Virginia,2018-02-16,Sissonville,shot
2018,Florida,2018-02-16,Cocoa Beach,shot
2018,North Carolina,2018-02-15,Henderson,shot
2018,Utah,2018-02-15,Montezuma Creek,shot
2018,Arizona,2018-02-15,Mesa,shot
2018,Alabama,2018-02-14,Mobile,shot
2018,Missouri,2018-02-14,Belton,shot
2018,Indiana,2018-02-14,Kokomo,shot
2018,Indiana,2018-02-14,Merrillville,shot
2018,Texas,2018-02-14,Fort Worth,shot
2018,California,2018-02-13,Willits,shot
2018,Colorado,2018-02-13,Denver,shot
2018,California,2018-02-13,Vallejo,shot
2018,Florida,2018-02-12,Homestead,shot
2018,Oklahoma,2018-02-11,Grant,shot
2018,Pennsylvania,2018-02-11,Pittsburgh,shot
2018,Vermont,2018-02-11,Bolton,shot
2018,Florida,2018-02-10,Tampa,shot and Tasered
2018,Arizona,2018-02-10,Kingman,shot
2018,Colorado,2018-02-10,Aurora,shot
2018,Texas,2018-02-19,Denton,shot
2018,Alabama,2018-02-21,Montgomery,shot
2018,Texas,2018-03-02,Clarksville,shot
2018,North Dakota,2018-02-21,Stutsman County,shot
2018,Arizona,2018-03-02,Scottsdale,shot
2018,California,2018-03-02,Santa Ana,shot
2018,Arizona,2018-03-02,Mesa,shot
2018,Arizona,2018-03-02,Glendale,shot
2018,Pennsylvania,2018-03-02,Bristol Township,shot
2018,Arizona,2018-03-01,Tucson,shot
2018,Virginia,2018-03-01,Henrico,shot
2018,Colorado,2018-02-28,Alamosa,shot
2018,Florida,2018-02-28,Orlando,shot
2018,Idaho,2018-02-27,Coeur d'Alene,shot
2018,South Carolina,2018-02-27,Chester,shot
2018,Texas,2018-02-27,Dallas,shot
2018,California,2018-02-26,Los Angeles,shot and Tasered
2018,Missouri,2018-02-26,St. Louis,shot
2018,Kansas,2018-02-26,Wamego,shot
2018,Arizona,2018-02-26,Gilbert,shot
2018,Ohio,2018-02-26,Crawford County,shot
2018,California,2018-02-25,Los Angeles,shot
2018,Wyoming,2018-02-25,Casper,shot
2018,Oklahoma,2018-02-25,Oklahoma City,shot
2018,West Virginia,2018-02-24,Monongalia,shot
2018,Indiana,2018-02-23,Evansville,shot
2018,Virginia,2018-02-23,Woodbridge,shot
2018,Arizona,2018-02-22,Phoenix,shot
2018,Tennessee,2018-02-22,Church Hill,shot
2018,Texas,2018-02-21,Stratford,shot
2018,Mississippi,2018-02-21,Jackson,shot
2018,Colorado,2018-06-13,Denver,shot
2018,Arkansas,2018-01-01,Romance,shot
2018,Florida,2018-06-13,Eustis,shot
2018,South Carolina,2018-10-20,Darlington County,shot
2018,Texas,2018-10-27,Houston,shot
2018,Nevada,2018-10-27,Las Vegas,shot
2018,Missouri,2018-10-25,St. Louis,shot
2018,Michigan,2018-10-24,Detroit,shot
2018,California,2018-10-23,Pittsburg,shot
2018,Washington,2018-10-23,Alderwood Manor,shot
2018,Iowa,2018-10-23,Davenport,shot
2018,Oklahoma,2018-10-23,Tulsa,shot
2018,Georgia,2018-10-22,Snellville,shot and Tasered
2018,Tennessee,2018-10-22,Newport,shot
2018,Utah,2018-10-22,Riverton,shot
2018,Florida,2018-10-21,Quincy,shot
2018,North Carolina,2018-10-21,Washington,shot
2018,Washington,2018-10-20,Spanaway,shot
2018,Colorado,2018-06-14,Denver,shot
2018,Texas,2018-10-20,Paris,shot
2018,Massachusetts,2018-10-19,Brockton,shot
2018,Florida,2018-10-19,Miami,shot
2018,Georgia,2018-10-18,Cartersville,shot
2018,Georgia,2018-10-18,Monroe,shot
2018,New Jersey,2018-10-18,Vineland,shot
2018,Wisconsin,2018-10-18,Elkhorn,shot
2018,Utah,2018-10-18,Salt Lake City,shot
2018,Colorado,2018-10-18,Wheat Ridge,shot
2018,Utah,2018-10-17,Kearns,shot and Tasered
2018,Texas,2018-10-17,Quinlan,shot
2018,Texas,2018-10-17,San Antonio,shot
2018,Tennessee,2018-10-17,Memphis,shot
2018,California,2018-10-29,Hollywood,shot
2018,California,2018-10-29,South Lake Tahoe,shot
2018,Arizona,2018-10-29,Phoenix,shot
2018,Maryland,2018-10-29,Parkville,shot
2018,Mississippi,2018-11-10,Clarksdale,shot
2018,Minnesota,2018-11-09,Shakopee,shot
2018,Utah,2018-11-09,Salt Lake City,shot
2018,Utah,2018-11-09,Ogden,shot
2018,Minnesota,2018-11-09,Minneapolis,shot
2018,California,2018-11-08,Charleston View,shot
2018,Texas,2018-11-07,San Antonio,shot and Tasered
2018,California,2018-11-07,Corona,shot
2018,Florida,2018-11-06,St. Cloud,shot
2018,South Carolina,2018-11-05,Camp Croft,shot
2018,Florida,2018-11-05,Port Charlotte,shot
2018,Tennessee,2018-11-05,Cocke County,shot
2018,Maryland,2018-11-05,Glen Burnie,shot
2018,Wyoming,2018-11-04,Laramie,shot
2018,Colorado,2018-11-04,Clear Creek Canyon,shot
2018,New Mexico,2018-11-04,Albuquerque,shot
2018,Michigan,2018-11-04,St. Clair Shores,shot
2018,Michigan,2018-11-03,Shelby Township,shot
2018,California,2018-11-03,Danville,shot
2018,Oregon,2018-11-03,Bandon,shot
2018,West Virginia,2018-11-02,Charleston,shot
2018,Idaho,2018-11-02,Idaho Falls,shot
2018,Nevada,2018-10-31,North Las Vegas,shot
2018,Texas,2018-10-31,Houston,shot
2018,Florida,2018-10-31,Jacksonville,shot
2018,Florida,2018-10-31,Port Orange,shot
2018,Georgia,2018-10-29,Jackson,shot
2018,Washington,2018-10-17,Longview,shot
2018,Washington,2018-10-16,Tacoma,shot
2018,Ohio,2018-10-15,Hilltop,shot
2018,West Virginia,2018-10-04,Scarbo,shot
2018,Tennessee,2018-10-03,Bartlett,shot
2018,California,2018-10-02,Victorville,shot
2018,Georgia,2018-10-02,Mableton,shot
2018,Texas,2018-10-01,Houston,shot
2018,Florida,2018-10-01,Orlando,shot
2018,Minnesota,2018-10-01,Hastings,shot
2018,Tennessee,2018-09-30,Greenback,shot
2018,Oregon,2018-09-30,Portland,shot
2018,New Hampshire,2018-09-29,Epping,shot
2018,Idaho,2018-09-29,Nampa,shot
2018,Oklahoma,2018-09-29,Okmulgee,shot
2018,South Carolina,2018-09-28,Johns Island,shot
2018,Hawaii,2018-09-27,Honolulu,shot and Tasered
2018,Florida,2018-09-27,Palatka,shot
2018,Louisiana,2018-09-27,Hammond,shot
2018,New Mexico,2018-09-27,Las Cruces,shot
2018,Oklahoma,2018-09-27,Enid,shot
2018,New Jersey,2018-09-26,Newark,shot
2018,New York,2018-09-25,Stanfordville,shot
2018,Florida,2018-09-25,Orlando,shot
2018,Arizona,2018-09-24,Peoria,shot
2018,California,2018-09-24,East Los Angeles,shot
2018,Nevada,2018-09-24,Stead,shot
2018,Kentucky,2018-09-24,Williamsburg,shot
2018,Washington,2018-09-23,Oak Harbor,shot
2018,Maryland,2018-09-23,Baltimore,shot
2018,Nevada,2018-09-22,Henderson,shot
2018,Mississippi,2018-10-04,Greenville,shot
2018,Missouri,2018-10-05,Hayti,shot
2018,Georgia,2018-10-14,Hall County,shot
2018,Tennessee,2018-10-05,Nashville,shot
2018,Ohio,2018-10-14,Jeffersonville,shot
2018,New Mexico,2018-10-14,Alamogordo,shot
2018,California,2018-10-14,Woodville,shot
2018,Utah,2018-10-12,Orem,shot and Tasered
2018,Arizona,2018-10-12,Chandler,shot
2018,Hawaii,2018-10-12,Puna,shot
2018,Arkansas,2018-10-12,Fort Smith,shot
2018,Georgia,2018-10-12,Cobb County,shot
2018,Florida,2018-10-11,Panama City,shot
2018,Utah,2018-10-11,West Jordan,shot
2018,California,2018-10-11,Huntington Beach,shot
2018,Wisconsin,2018-10-10,Milwaukee,shot
2018,Nevada,2018-10-10,Las Vegas,shot
2018,Indiana,2018-10-10,Sullivan,shot
2018,California,2018-10-10,Thousand Oaks,shot
2018,New York,2018-10-10,Rochester,shot
2018,Texas,2018-10-10,El Paso,shot
2018,Oregon,2018-10-10,Portland,shot
2018,Colorado,2018-10-08,Larimer County,shot
2018,Tennessee,2018-10-08,Oak Ridge,shot
2018,Oklahoma,2018-10-08,Okarche,shot
2018,New Mexico,2018-10-08,Clovis,shot
2018,Florida,2018-10-07,Lawtey,shot
2018,California,2018-10-07,Auburn,shot
2018,Hawaii,2018-10-07,Honolulu,shot
2018,Arizona,2018-10-05,Chinle,shot
2018,Oregon,2018-10-05,Klamath Falls,shot
2018,Oklahoma,2018-11-11,Wagoner,shot
2018,Illinois,2018-11-11,Robbins,shot
2018,California,2018-11-11,Hemet,shot
2018,Virginia,2018-12-18,Hopewell,shot
2018,Arizona,2018-12-17,Phoenix,shot
2018,South Carolina,2018-12-16,Darlington County,shot
2018,Kansas,2018-12-16,Kansas City,shot
2018,Oklahoma,2018-12-16,Oklahoma City,shot
2018,Ohio,2018-12-16,Apple Creek,shot
2018,Arizona,2018-12-16,Mesa,shot
2018,California,2018-12-15,Hanford,shot
2018,New York,2018-12-15,Shirley,shot
2018,Tennessee,2018-12-13,Memphis,shot
2018,New Mexico,2018-12-12,Albuquerque,shot
2018,Florida,2018-12-12,Jacksonville,shot
2018,Florida,2018-12-12,Jacksonville,shot
2018,Missouri,2018-12-12,St. Louis,shot
2018,Georgia,2018-12-11,Calhoun,shot
2018,Arkansas,2018-12-11,Pope County,shot
2018,New York,2018-12-11,Buffalo,shot
2018,Colorado,2018-12-11,Rangley,shot
2018,Hawaii,2018-12-11,Pahoa,shot
2018,Georgia,2018-12-11,Bibb County,shot
2018,California,2018-12-10,Redwood City,shot
2018,New York,2018-12-10,Fredonia,shot
2018,Oklahoma,2018-12-10,Noble County,shot
2018,Arkansas,2018-12-09,Springdale,shot
2018,California,2018-12-09,Torrance,shot
2018,Georgia,2018-12-09,Savannah,shot
2018,Nevada,2018-12-08,West Wendover,shot
2018,Ohio,2018-12-07,Columbus,shot
2018,California,2018-12-17,Natomas,shot
2018,Indiana,2018-12-18,Terre Haute,shot
2018,Nevada,2018-12-06,Pahrump,shot
2018,Pennsylvania,2018-12-18,Franklin Township,shot
2018,California,2018-12-31,Van Nuys,shot
2018,Colorado,2018-12-31,Longmont,shot
2018,Iowa,2018-12-31,Fort Dodge,shot
2018,Washington,2018-12-31,Seattle,shot
2018,Connecticut,2018-12-30,Danbury,shot and Tasered
2018,Illinois,2018-12-30,Rockford,shot
2018,Texas,2018-12-30,Llano,shot
2018,Missouri,2018-12-29,St. Joseph,shot
2018,Arizona,2018-12-28,Phoenix,shot
2018,Texas,2018-12-28,Port Arthur,shot
2018,Indiana,2018-12-28,Crawfordsville,shot
2018,Tennessee,2018-12-28,Tullahoma,shot
2018,Florida,2018-12-26,Clearwater,shot
2018,Arkansas,2018-12-26,Rector,shot
2018,Florida,2018-12-26,Lakeland,shot
2018,Arizona,2018-12-25,Buckeye,shot
2018,California,2018-12-25,San Jose,shot
2018,New Mexico,2018-12-24,Albuquerque,shot
2018,Hawaii,2018-12-23,Wailuku,shot
2018,New Mexico,2018-12-23,Albuquerque,shot
2018,Florida,2018-12-21,Springfield,shot
2018,California,2018-12-21,Azusa,shot
2018,Ohio,2018-12-20,Toledo,shot
2018,California,2018-12-20,Lake Elsinore,shot
2018,Arizona,2018-12-19,Phoenix,shot
2018,Texas,2018-12-19,Fort Worth,shot
2018,Pennsylvania,2018-12-18,Union City,shot
2018,Florida,2018-12-07,Fort Pierce,shot
2018,California,2018-12-06,Redding,shot
2018,New Jersey,2018-11-12,Mantoloking,shot
2018,California,2018-11-21,Bell Gardens,shot
2018,Michigan,2018-11-21,Lincoln Township,shot
2018,Ohio,2018-11-21,Franklinton,shot
2018,Minnesota,2018-11-21,Stillwater,shot
2018,Arkansas,2018-11-20,Magnolia,shot
2018,Arizona,2018-11-20,Phoenix,shot
2018,Idaho,2018-11-19,Meridian,shot
2018,Indiana,2018-11-19,Indianapolis,shot
2018,California,2018-11-18,Los Angeles,shot
2018,Florida,2018-11-17,Fort Pierce,shot
2018,Montana,2018-11-17,Missoula,shot
2018,Texas,2018-11-16,Houston,shot
2018,Alabama,2018-11-15,Demopolis,shot
2018,California,2018-11-15,Paradise,shot
2018,Georgia,2018-11-15,Augusta,shot
2018,California,2018-11-15,Hayward,shot
2018,Colorado,2018-11-15,Centennial,shot
2018,South Carolina,2018-11-14,Spartanburg,shot
2018,Alabama,2018-11-14,Haynesville,shot
2018,Massachusetts,2018-11-14,Auburn,shot
2018,Virginia,2018-11-14,Wythe County,shot
2018,Kansas,2018-11-13,Pratt,shot
2018,Arizona,2018-11-13,Phoenix,shot
2018,California,2018-11-12,Fresno,shot and Tasered
2018,Tennessee,2018-11-12,Chattanooga,shot
2018,California,2018-11-12,Alpine,shot
2018,Oklahoma,2018-11-12,Oklahoma City,shot
2018,Oklahoma,2018-11-12,Catoosa,shot
2018,Alabama,2018-11-21,Talladega,shot
2018,Texas,2018-11-21,Pasadena,shot
2018,Georgia,2018-12-06,Henry County,shot
2018,Alabama,2018-11-22,Hoover,shot
2018,Virginia,2018-12-05,Richmond,shot
2018,California,2018-12-05,Martinez,shot
2018,Pennsylvania,2018-12-05,Philadephia,shot
2018,California,2018-12-05,Napa,shot
2018,Utah,2018-12-04,Ogden,shot
2018,Nevada,2018-12-01,Las Vegas,shot and Tasered
2018,Florida,2018-12-01,Tamarac,shot
2018,Florida,2018-12-01,Pensacola,shot
2018,South Dakota,2018-11-30,New Underwood,shot
2018,Utah,2018-11-30,Ogden,shot
2018,Arizona,2018-11-30,Phoenix,shot
2018,Maine,2018-11-29,Old Town,shot
2018,Minnesota,2018-11-29,Bemidji,shot
2018,Washington,2018-11-28,Vancouver,shot
2018,Kentucky,2018-11-28,Louisville,shot
2018,Colorado,2018-11-28,Lakewood,shot
2018,Hawaii,2018-11-27,Honolulu,shot
2018,Minnesota,2018-11-27,Virginia,shot
2018,Kansas,2018-11-27,Topeka,shot
2018,Utah,2018-11-27,Clinton,shot
2018,Colorado,2018-11-27,Centennial,shot
2018,Tennessee,2018-11-26,South Knoxville,shot
2018,Utah,2018-11-24,South Salt Lake,shot
2018,Michigan,2018-11-23,Detroit,shot
2018,Kentucky,2018-11-23,Bremen,shot
2018,Colorado,2018-11-22,Gunnison County,shot
2018,Alaska,2018-11-22,Palmer,shot
2018,Colorado,2018-09-20,Longmont,shot
2018,Florida,2018-09-20,Miami,shot
2018,Hawaii,2018-09-20,Honolulu,shot
2018,North Carolina,2018-07-18,Fletcher,shot
2018,North Carolina,2018-07-17,Lenoir,shot
2018,Arizona,2018-07-17,Tucson,shot
2018,Nevada,2018-07-17,Sparks,shot
2018,Iowa,2018-07-17,Altoona,shot
2018,New Mexico,2018-07-15,Albuquerque,shot
2018,Texas,2018-07-15,Alvin,shot
2018,Missouri,2018-07-15,Kansas City,shot
2018,South Carolina,2018-07-14,Florence,shot
2018,Illinois,2018-07-14,Chicago,shot
2018,Minnesota,2018-07-13,Chanhassen,shot and Tasered
2018,Texas,2018-07-13,Dilley,shot
2018,Nevada,2018-07-11,Las Vegas,shot
2018,California,2018-07-11,Los Banos,shot
2018,Texas,2018-07-11,Willis,shot
2018,Wyoming,2018-07-10,Casper,shot
2018,Florida,2018-07-10,Miami,shot
2018,Texas,2018-07-10,Garland,shot
2018,North Dakota,2018-07-08,Grand Forks,shot
2018,Arizona,2018-07-08,Tucson,shot
2018,California,2018-07-08,Westminster,shot
2018,New Jersey,2018-07-07,Vineland,shot
2018,Colorado,2018-07-07,Adams County,shot
2018,Florida,2018-07-07,Jacksonville,shot
2018,Oregon,2018-07-07,Amity,shot
2018,Alaska,2018-07-06,Copper Center,shot
2018,Kansas,2018-07-06,Overland Park,shot
2018,California,2018-07-05,Calaveras County,shot
2018,New Mexico,2018-07-18,Albuquerque,shot
2018,Texas,2018-07-18,Pattison,shot
2018,Arizona,2018-07-05,Tempe,shot
2018,Illinois,2018-07-19,Peoria,shot
2018,Georgia,2018-07-26,Walton County,shot
2018,Tennessee,2018-07-26,Nashville,shot
2018,Tennessee,2018-07-25,LaFollette,shot
2018,Arizona,2018-07-25,Lake Havasu,shot
2018,Texas,2018-07-25,Amarillo,shot
2018,Washington,2018-07-25,Spokane,shot
2018,Oregon,2018-07-24,Seaside,shot
2018,Florida,2018-07-24,Starke,shot
2018,Tennessee,2018-07-24,Soddy-Daisy,shot
2018,Maryland,2018-07-23,Silver Spring,shot
2018,Virginia,2018-07-23,Bristol,shot
2018,North Carolina,2018-07-23,Burlington,shot
2018,California,2018-07-22,Highland,shot
2018,California,2018-07-22,Riverside,shot
2018,Colorado,2018-07-22,Hanover,shot
2018,Oklahoma,2018-07-22,Bixby,shot
2018,California,2018-07-21,Anaheim,shot
2018,California,2018-07-21,Los Angeles,shot
2018,Ohio,2018-07-21,Toledo,shot
2018,Arizona,2018-07-21,Mesa,shot
2018,Arizona,2018-07-21,Tucson,shot
2018,California,2018-07-20,Riverside,shot
2018,Florida,2018-07-20,Lady Lake,shot
2018,Hawaii,2018-07-20,Puna,shot
2018,Texas,2018-07-20,San Antonio,shot
2018,California,2018-07-20,Fresno,shot
2018,California,2018-07-19,Pico Rivera,shot
2018,Florida,2018-07-05,Eustis,shot
2018,Kentucky,2018-07-05,Louisville,shot
2018,Illinois,2018-07-26,Lakemoor,shot
2018,California,2018-06-23,San Diego,shot
2018,Minnesota,2018-06-23,Minneapolis,shot
2018,New York,2018-06-22,Albany,shot
2018,California,2018-06-22,Inglewood,shot
2018,Virginia,2018-06-22,Harrisonburg,shot
2018,New Jersey,2018-06-22,Atlantic City,shot
2018,Ohio,2018-06-22,Fairfield,shot
2018,Oregon,2018-06-20,Bend,shot
2018,Ohio,2018-06-20,Parma,shot
2018,Georgia,2018-06-20,Kingsland,shot
2018,New Mexico,2018-06-19,Tucumcari,shot
2018,Pennsylvania,2018-06-19,Pittsburgh,shot
2018,Georgia,2018-06-19,Stone Mountain,shot
2018,Georgia,2018-06-19,Cumming,shot
2018,Utah,2018-06-17,South Salt Lake,shot
2018,New Jersey,2018-06-17,Trenton,shot
2018,Arizona,2018-06-16,Phoenix,shot
2018,California,2018-06-16,Van Nuys,shot
2018,New Mexico,2018-06-16,Albuquerque,shot
2018,New York,2018-06-16,Warwick,shot
2018,Arizona,2018-06-16,Mesa,shot
2018,Illinois,2018-06-15,Nokomis,shot
2018,Washington,2018-06-14,Kirkland,shot
2018,Missouri,2018-06-14,Kansas City,shot
2018,Missouri,2018-06-14,Kansas City,shot
2018,Missouri,2018-06-14,Kansas City,shot
2018,Nevada,2018-06-14,Las Vegas,shot
2018,Georgia,2018-06-14,Hall County,shot
2018,Louisiana,2018-06-23,Monroe,shot
2018,Oregon,2018-06-23,Coos Bay,shot
2018,North Dakota,2018-07-05,Devil's Lake,shot
2018,Idaho,2018-06-23,Meridian,shot
2018,California,2018-07-04,Red Bluff,shot
2018,Colorado,2018-07-04,Pueblo,shot
2018,Georgia,2018-07-04,Spalding County,shot
2018,Oklahoma,2018-07-03,Lawton,shot and Tasered
2018,Illinois,2018-07-03,Chicago,shot
2018,North Carolina,2018-07-03,Fayetteville,shot
2018,Illinois,2018-07-03,South Elgin,shot
2018,Iowa,2018-07-01,Panora,shot
2018,Missouri,2018-07-01,Grandview,shot
2018,Idaho,2018-07-01,Boise,shot
2018,California,2018-07-01,Santa Ana,shot
2018,Michigan,2018-06-29,Waterford Township,shot
2018,Tennessee,2018-06-29,Lawrenceburg,shot
2018,Alaska,2018-06-29,North Pole,shot
2018,Arizona,2018-06-29,Phoenix,shot
